ID,CogTest1,CogTest2,CogTest3,SpeedComp,MusicComp,Gender
391,101.5728194,101.1336615,97.86737506,97.54156055,-0.401512887,Male
392,104.4903813,95.95026603,96.51746259,106.3576166,-16.63639724,Female
393,94.54888523,100.7465789,100.481262,95.65660674,-20.41410378,Male
394,93.88537054,101.2912731,102.1534187,98.7798,-25.83465762,Male
395,90.77627624,100.4762956,104.2765841,95.28107709,-23.27951951,Male
396,90.05638727,97.91366301,96.64086657,101.4363482,-30.13215397,Male
397,92.9752949,97.49169328,100.316472,99.11745065,-29.43423619,Male
398,91.95290595,99.28178708,99.3463619,96.26680774,-22.42992295,Male
399,106.4793309,103.0382535,101.5942414,98.96111996,-18.08428149,Female
400,100.2993805,98.85169407,101.3375895,100.8154961,-19.75743391,Male
401,93.36077839,88.5658681,102.8701021,103.5764891,-22.34005738,Male
402,104.3785194,101.7557013,102.0256769,99.96304025,-30.91533338,Male
403,87.95134487,94.34797141,92.7307302,95.79776444,-16.04491574,Female
404,97.2368905,100.2509513,97.12476313,95.66072098,-17.24226996,Female
405,88.1324829,99.39783881,94.68815929,97.6779095,-10.30024198,Male
406,110.5197823,101.7446504,104.7258642,107.5060904,-31.13714297,Female
407,88.98624278,101.6372526,96.72204349,93.3911384,-21.7209433,Male
408,93.55011162,100.5029225,99.45548015,93.98433927,-9.498068668,Female
409,92.05975062,99.92650788,96.1059518,97.65141872,-19.30151832,Male
410,97.65869214,99.5972095,97.57912713,103.3379443,-11.69448105,Female
411,104.4472001,96.33022044,101.5148476,101.1053434,-16.55467452,Female
412,105.8861094,96.7108825,101.4177048,107.5405053,-19.18105513,Male
413,107.1415609,106.6096234,104.1365855,103.0165172,-14.51470407,Male
414,90.68573053,103.2884561,94.9773695,94.43684219,-30.80495791,Male
415,94.61177568,98.84318477,93.86647575,95.954356,-22.03928383,Female
416,94.64185882,96.10749125,103.2662909,92.78788409,-16.36241257,Female
417,95.32704345,102.6635107,99.86527231,88.5861704,-11.95321814,Female
418,97.51991836,102.1891011,100.4066944,97.2412351,-15.39627627,Female
419,106.5640565,100.5209567,103.2332811,98.36857507,-18.837646,Female
420,102.0842181,105.4540798,98.14660703,101.1346644,-13.15659986,Male
421,93.33591047,97.97010376,104.7254137,98.8798457,-19.91681117,Male
422,89.44480826,102.9512939,90.93594294,98.26287187,-26.63183546,Male
423,100.7921994,95.63229398,98.90272351,102.1284739,-20.15097583,Male
424,96.23600874,97.33615335,97.46110807,99.23062594,-20.98204003,Female
425,98.95476684,101.5133342,99.96803256,103.4946812,-17.77964151,Female
426,106.0663832,107.4407582,101.7365477,97.1251117,-22.28494722,Female
427,98.53728879,101.5952717,102.5092956,94.42832942,-16.08228578,Female
428,101.9962544,98.46727397,96.08562674,106.4497783,-7.631949164,Male
429,94.61451436,101.9573409,90.75854174,105.1983741,-30.77986962,Male
430,104.4519991,94.82754147,98.79856316,101.1316415,-16.49553725,Female
431,105.3555907,101.2940426,103.05328,99.62236548,-24.33651874,Female
432,94.66705937,96.34211747,103.9313723,104.0048677,-23.77498799,Male
433,109.1705042,102.7939902,110.3949185,97.59848661,-30.89723633,Female
434,91.86544769,103.0405583,96.65583481,94.84455554,-21.55573459,Male
435,99.90808911,99.80148225,105.9431208,98.42253541,-17.99220636,Female
436,109.4087255,99.31358565,105.3219582,105.0012088,-28.56300568,Female
437,105.6354408,97.48334886,102.3223918,102.0012349,-8.368230601,Female
438,94.15682453,102.7952254,96.33616154,97.37853939,-24.55718128,Female
439,105.5680525,101.9977798,105.5933396,96.11830971,-33.67265685,Female
440,107.2056374,100.886007,104.8604676,98.36932765,-20.6843046,Female
441,106.6629076,104.082488,102.9495507,99.88720121,-5.888860006,Female
442,106.5133403,93.74129094,100.6706197,103.0856146,-10.42207518,Female
443,104.8478255,100.279946,94.34119435,98.89444751,-12.33532693,Female
444,108.5510684,108.0046552,106.5876732,98.64690526,-15.26617485,Male
445,95.59162529,102.4873727,95.96838963,97.13740572,-17.23120771,Female
446,95.99218192,99.75575953,99.52160572,92.67593911,-22.6284148,Female
447,106.6300986,91.3102879,107.0364623,105.3763983,-29.04684206,Female
448,96.01482827,98.84688065,95.90494645,98.66661708,-33.33767679,Female
449,88.41941648,101.5262787,93.07094203,99.91623042,-27.07203465,Male
450,88.925209,104.9255569,90.30056198,93.93238202,-30.69656134,Male
451,99.64051159,97.05833378,100.836286,100.0757417,-25.92751484,Female
452,100.8255971,102.6160979,97.84762789,102.8129797,-15.62906787,Male
453,87.14340369,101.2988738,94.78218577,96.41439215,-25.30810949,Male
454,97.01696997,94.62943013,99.59002396,99.8527359,-29.2306485,Female
455,104.0121912,104.2284875,108.2358112,99.77504166,-25.83336082,Male
456,104.300593,101.7538819,105.5814298,102.9834294,-30.30881714,Male
457,107.7779002,108.8504312,101.2889041,103.4387442,-15.17745476,Female
458,90.83995227,93.82559447,100.0154803,98.29790303,-29.01072302,Male
459,97.37653357,99.88726687,94.55442922,96.56001135,-20.87299443,Female
460,103.7618151,105.4312375,101.7654,97.95858084,-16.52324833,Male
461,106.0983626,104.9920926,97.45809998,99.69997075,-12.79084654,Female
462,106.5526987,95.57968537,99.8444087,100.1981903,-8.636535281,Female
463,99.59578331,99.34847768,100.0847777,97.66819578,-30.56135806,Female
464,104.5347248,99.81462443,103.4318773,94.83658993,-14.45271918,Female
465,98.5456727,106.0307236,91.43178442,100.7598975,-23.33925301,Female
466,104.3246202,106.1730733,98.48556188,100.8451396,-21.08350483,Male
467,99.16372466,104.1591873,104.6711801,93.7972905,-11.31535829,Female
468,108.344943,103.8904376,98.18301701,105.8255082,-23.64278872,Female
469,99.93251518,100.8987012,100.1774052,100.1162497,-15.92382542,Female
470,103.7337789,99.57121516,101.0374336,103.5112782,-20.56134584,Male
471,98.33874269,105.9871217,104.7733269,91.73019388,-22.94051775,Female
472,107.1307533,100.7666115,99.1994644,102.7444827,-11.5360437,Female
473,105.1411745,99.39711645,106.5455396,98.82061632,-21.34744274,Female
474,98.31863074,100.3396557,98.74473568,98.74261963,-21.27497294,Female
475,110.4091362,101.6604299,98.29941633,102.0879964,-15.82172916,Female
476,101.9813269,97.98487332,100.6107873,104.3633248,-14.50890497,Male
477,100.7518583,96.57957973,104.4551808,99.70257675,-25.5402459,Male
478,106.6599223,93.35503161,97.42693048,109.6443937,-13.11876042,Female
479,96.53328663,100.5739222,96.75447668,103.5825971,-23.81519026,Female
480,97.0521423,100.4098655,97.60238364,96.16359456,-25.31865985,Female
481,104.9648719,103.1988947,106.8340754,101.7894934,-33.99882011,Female
482,106.3265894,101.4542069,97.3506174,99.62980331,-20.87294483,Female
483,92.64823034,102.6638912,106.1045321,93.94125562,-18.09821586,Male
484,104.3462056,99.48893579,103.371588,102.3906989,-24.24481993,Male
485,92.15852677,103.5649943,94.91464266,100.9874463,-12.54706665,Male
486,102.2191739,95.73342525,103.8401831,103.8821574,-16.27908683,Male
487,106.2319141,98.38248536,91.72361647,101.1892421,-19.40058159,Female
488,101.0718307,102.3621292,100.9826603,98.18168825,-9.153779074,Male
489,94.42954448,96.89610616,100.7664057,100.6162104,-29.01457987,Male
490,99.33132102,99.38895588,97.88662692,99.50156673,-18.28615721,Female
491,92.87229725,98.57129958,97.28783671,99.97808937,-14.92575821,Male
492,110.577952,109.8388571,104.6218866,105.8295407,-25.97205583,Male
493,92.81248067,106.6323146,97.43172109,94.74521465,-21.54112475,Male
494,102.5908895,100.1109444,100.9815397,105.0013366,-20.33513626,Male
495,105.210656,99.51752564,99.81597061,97.52939089,-22.67003144,Female
496,90.04552069,93.14646808,99.31954894,99.24221185,-19.58182938,Male
497,103.1629323,101.0343955,103.2971297,97.84394148,-20.92803024,Male
498,105.4564975,97.67964345,105.7831115,98.78281128,-24.98758076,Female
499,97.16188325,95.83337663,99.91547885,100.0600381,-15.43073389,Female
500,89.63348639,93.81748117,101.7158253,99.99776358,-23.4590416,Male
501,99.04706578,98.73775746,94.91700612,100.4244022,-23.75820937,Female
502,106.572421,104.0704258,97.74127839,108.0585393,-17.11198805,Female
503,107.0069825,96.46974595,100.2154847,107.3787021,-9.828373496,Male
504,107.6378956,101.1492171,102.060258,102.5437021,-30.56735776,Female
505,90.0176788,94.8785828,99.63943627,96.89081683,-18.81192191,Male
506,93.52456431,99.43726614,90.1645778,93.47256326,-17.61590541,Female
507,93.34242161,103.3818811,98.03701018,104.4029503,-19.82464703,Male
508,92.27725819,97.28055107,97.16925347,100.9613372,-4.638359668,Male
509,102.9833569,95.77586686,108.7907896,98.81910025,-12.45723373,Male
510,99.45594351,107.0368823,96.45395617,95.42538775,-23.20722611,Female
511,96.68534986,98.15561333,100.9098239,94.21319562,-23.75136457,Female
512,93.57886098,96.13309709,98.43091143,102.9162183,-14.51690788,Male
513,93.67194455,91.24129567,99.89672505,104.2160718,-13.95680279,Male
514,104.7061895,100.9943691,103.9484892,102.3463862,-15.68424906,Male
515,100.6848476,97.37706587,98.42109692,102.687206,-23.62826997,Male
516,98.35643625,97.14299333,102.9729547,94.43393085,-16.76567356,Female
517,90.33389231,98.73665457,98.16924584,95.96995515,-20.46098531,Male
518,104.2096276,95.72031799,96.77582226,105.7552005,-8.900482638,Male
519,,99.66998441,97.63093347,97.70994675,-25.12944531,Female
520,103.2628093,107.7071318,103.6160479,96.453719,-19.80417623,Male
521,89.49847039,98.52350993,99.49326668,90.31877328,-26.15035688,Male
522,108.1309546,101.0796908,99.61181536,102.2259891,-25.89349445,Female
523,93.55146136,96.57003664,102.2221242,100.4896567,-19.97538826,Male
524,98.73154764,92.41810082,99.63162014,104.4449958,-21.40056307,Female
525,106.9209105,105.4357544,103.9076924,100.1947893,-22.99332931,Female
526,103.8769155,107.9143278,98.75632421,108.4336497,-10.70172222,Male
527,93.23027449,106.7074715,97.48704726,95.98484485,-19.4750185,Male
528,94.08632716,98.94874549,99.88833828,100.9270585,-12.08779322,Male
529,103.0589703,97.95722138,107.210365,103.0474474,-25.88734471,Male
530,99.30051516,97.45710041,99.66515326,101.2322087,-21.47373553,Female
531,88.75163071,97.75120597,97.66758128,97.69141914,-28.42360302,Male
532,88.00502623,101.991201,95.99085104,92.63701786,-11.35464112,Male
533,100.1655539,95.35551537,100.2756534,102.9506016,-25.88815995,Male
534,93.57947287,97.96034342,99.62667078,98.53422947,-11.15453058,Male
535,110.1738491,100.6657884,101.2886225,108.5455328,-25.94718347,Female
536,106.4664312,101.9584829,104.0921296,101.6603267,-20.56698407,Female
537,100.4784036,99.33686587,101.0560588,102.1615691,-37.2508501,Male
538,107.3012278,96.40441512,103.9740811,99.42986467,-21.48119661,Female
539,102.8174516,105.0779232,101.2550816,101.1817605,-19.91153306,Male
540,92.03737798,93.77972232,98.78482507,101.5161767,-31.51452622,Male
541,93.05876675,101.2495931,97.60659255,98.86809118,-21.72688246,Male
542,112.5466966,102.0611176,106.6720294,103.784044,-22.07982467,Female
543,107.5969734,100.7582614,101.746533,111.0937495,-31.03753151,Male
544,94.40719924,97.58931259,102.1226053,102.0096097,-14.60846635,Male
545,102.6390566,101.5660297,108.3632952,99.38787228,-27.27713007,Male
546,106.3165954,108.4486043,101.3055415,104.7770684,-21.31378539,Male
547,110.3040823,107.2025743,96.87420387,99.50635838,-16.61439104,Female
548,99.22872789,104.0032124,106.1538724,91.80387768,-23.15260625,Female
549,104.373004,98.11799029,101.3711054,103.4987278,-15.53375465,Male
550,102.1738171,102.6236408,101.3328141,100.0346087,-19.22610948,Male
551,105.084584,101.6041827,105.5209917,98.08418895,-11.07035446,Male
552,99.52564019,103.3913336,99.54672104,97.8184897,-23.97609171,Female
553,96.83387139,95.81630251,99.92378902,95.55377815,-26.96393001,Female
554,94.01991335,101.5827017,100.3828571,101.9037613,-17.84735459,Male
555,105.083183,109.1287561,102.9583153,95.62154819,-21.16907831,Female
556,96.76577655,99.05467315,98.60938882,98.01512071,-21.77169205,Female
557,93.74345004,91.95639991,96.33130871,101.9787497,-17.02015746,Male
558,101.0624377,98.59440402,100.8713845,103.369588,-17.09052327,Male
559,103.6971726,103.7054606,101.9097827,102.4277922,-19.887293,Male
560,100.5892385,106.9173877,101.530638,95.96507192,-16.19135261,Male
561,100.0964372,104.331347,101.1756886,95.55087136,-15.47333547,Male
562,91.69427269,98.49452989,101.5993735,88.62632737,-14.99846579,Female
563,108.3295868,101.5418232,102.9346163,102.9735862,-14.20543222,Female
564,105.8788901,106.1999505,96.83010178,100.5241382,-12.23672019,Female
565,89.7014002,100.3961006,95.43572912,97.86266323,-20.81930613,Male
566,89.05794255,95.31285424,92.37589537,98.98000862,-22.64083213,Male
567,105.7101758,97.04552047,105.1964789,99.92044379,-27.36370349,Female
568,93.04013291,95.55670324,100.1791452,100.1084502,-21.42591842,Male
569,84.39759088,95.90373298,95.27655446,95.32377196,-25.56114894,Male
570,99.13838363,101.840375,92.56428893,104.7967343,-17.53258787,Female
571,106.1588052,109.2808437,107.8545375,98.20196568,-21.19318746,Male
572,106.1995737,96.6946944,99.560029,99.93850912,-23.34469784,Female
573,97.00172207,97.83531004,98.2932148,97.30868619,-25.86294273,Female
574,88.32479791,96.34680248,101.021109,95.12571337,-19.63558851,Male
575,109.4563472,100.0925592,100.8734568,107.8850166,-23.58337688,Female
576,107.3583127,102.0217592,101.4432761,100.77498,-27.55369218,Female
577,91.0587465,96.05315047,94.92423253,98.30292503,-28.46028321,Male
578,94.70687878,101.9157773,97.46479595,99.53968935,-13.39217552,Male
579,90.41138507,102.2531479,93.33570999,90.6774021,-24.06345216,Female
580,93.42107945,98.10715316,99.61247926,97.99676908,-24.57304105,Male
581,104.8926718,104.7084775,96.64778579,97.90747339,-21.75049161,Female
582,92.89665673,98.77251476,102.4596802,98.30333524,-23.45113118,Male
583,105.5971594,102.8070646,95.7169789,99.92207553,-22.66365121,Female
584,93.07318596,94.40619614,98.9119706,96.60403324,-21.87542266,Female
585,106.7947249,105.0313529,103.3185106,98.61240627,-23.61802656,Female
586,94.56162262,105.371675,101.5983053,98.1373622,-26.56360832,Male
587,97.47656486,95.3172945,95.54192299,107.720603,-15.71176285,Female
588,110.0054594,101.9093048,93.4283278,113.345785,-20.65287358,Female
589,89.28881966,102.7320329,99.71636348,93.31900385,-28.66278761,Male
590,93.39811753,93.88158619,101.9364252,96.32989654,-15.16326042,Male
591,109.5989645,97.21712887,109.7240909,99.47119295,-30.43901047,Female
592,106.7181965,98.92901167,99.60287591,99.37238487,-22.40792186,Female
593,97.62977551,105.3945624,102.5395586,98.28573361,-21.72549493,Female
594,101.0055174,102.4215005,97.71450944,103.5052426,-25.6304444,Male
595,87.6757863,91.68065167,96.25378202,96.86961044,-18.27399717,Male
596,105.5208603,102.2713551,98.53165126,102.2936355,-29.03240675,Female
597,99.93690017,103.0583425,96.38540169,99.6555055,-10.88421792,Female
598,107.9040216,95.27397936,99.19967474,110.0766444,-17.79554386,Male
599,92.01926422,100.6198198,97.5551522,101.3222739,-9.800825547,Male
600,110.1410381,102.1449299,105.6199177,104.2041084,-16.13481814,Female
601,106.1559358,94.76395261,98.79452702,104.8602809,-30.12680617,Female
602,106.077181,100.9798788,109.2158463,103.7636657,-16.11412403,Male
603,94.11719952,96.85540684,99.71626595,104.3370319,-17.30723464,Male
604,102.1628201,98.88236346,100.7068772,108.3944016,-13.84218705,Male
605,100.660727,102.7898432,98.94003377,102.4176728,-13.55013066,Male
606,93.36185174,98.8160299,96.2932288,99.66433859,-17.25014232,Male
607,104.6085789,97.5343655,103.812795,101.3343694,-16.21047945,Female
608,112.0777463,106.2526959,102.1211617,106.9221164,-23.48279839,Female
609,99.37521329,101.5278834,100.8812171,102.0728586,-10.49484715,Female
610,98.70768851,101.1295572,96.01921636,103.2409309,-30.58395764,Female
611,91.88418292,101.1106908,100.1381178,96.63367639,-31.28373182,Male
612,103.702085,101.1122437,104.8684216,101.1069395,-27.75031426,Male
613,104.3905363,104.8030842,98.00028459,97.28278654,-14.54197732,Female
614,90.02621971,96.14152132,96.96174674,101.1112849,-26.64653409,Male
615,110.3101786,101.9697879,103.4260284,103.9863129,-22.30474325,Female
616,104.2284707,102.4321241,102.6644653,100.8174058,-19.503591,Male
617,106.3163796,103.5251302,102.3022625,97.67677445,-22.90329484,Female
618,104.0997097,106.1748607,101.3824667,103.1731384,-32.50844675,Male
619,94.5903487,100.4358289,101.5984817,97.47396292,-12.99447822,Male
620,90.54950883,103.0668917,97.08098751,97.53431674,-20.46095462,Male
621,88.79348019,101.0300269,93.71442837,99.79177665,-16.81747163,Male
622,90.8613614,99.1237973,94.84383051,98.84193858,-19.97054723,Male
623,105.0350556,95.49829986,101.1184752,101.5257943,-23.18138858,Female
624,99.98446996,98.32105615,99.25916612,99.74274575,-19.38678554,Female
625,104.9353225,100.14055,100.9097092,100.1986048,-15.10724219,Female
626,101.134679,101.5538374,102.7679553,99.83010366,-29.03913118,Male
627,106.3721987,107.2541748,99.85322745,99.79665865,-26.94308103,Female
628,91.91011002,100.5586622,93.42373251,105.5261244,-12.19067038,Male
629,97.23662655,95.85086843,101.2264526,99.01464314,-25.43384465,Female
630,102.2525013,101.7746161,106.4488738,94.72905163,-19.90661911,Male
631,103.0875896,104.0583653,100.5839464,101.174926,-28.56803118,Male
632,104.4778692,105.9287368,103.5918719,95.08407148,-15.87212179,Female
633,102.8515771,106.4450701,101.960281,99.6782576,-16.43482099,Male
634,107.0368708,99.05897025,102.6144293,103.2033593,-21.62189146,Female
635,104.2635173,94.80736123,102.8940766,107.8861191,-10.67554354,Male
636,99.64758994,104.279101,99.39425415,102.6155897,-23.06445475,Female
637,97.44720503,90.58109403,100.5965209,100.847961,-21.75105641,Female
638,109.0020083,104.1231391,97.66476241,104.9320578,-13.39137101,Female
639,109.2495499,101.4339791,97.05609656,108.4063123,-17.24800871,Female
640,101.1781805,97.38525824,98.94674461,105.1800585,-14.88855176,Male
641,105.3413472,103.6069136,97.78404393,97.67559165,-11.20280049,Female
642,102.6485874,103.0008001,99.95319978,98.63508803,-18.53682023,Male
643,104.620419,106.6275405,106.7358199,98.74202245,-16.1034684,Male
644,103.4157011,98.60551862,103.1723431,100.4040334,-23.84670894,Male
645,103.0090498,99.11069381,98.71286212,101.05556,-17.21324138,Male
646,106.9269519,97.89029904,98.64922058,105.1190093,-21.85520268,Female
647,109.4871729,99.81212018,98.37973571,107.0082876,-12.34387575,Female
648,113.074347,105.3591947,99.96927324,107.7649465,-20.28566732,Female
649,97.68773528,94.8230042,98.07906903,103.9259801,-19.819393,Female
650,99.59295598,99.06979958,103.4522431,97.23520139,-20.02148162,Female
651,94.03407062,101.0711134,98.56825906,99.73588007,-32.20743586,Male
652,105.7168511,98.77824692,103.9865505,104.653169,-25.95691978,Male
653,93.60847294,103.7130067,95.40509381,101.9410332,-8.216851664,Male
654,106.2792966,106.567176,98.58525334,100.0465054,-15.76082736,Female
655,103.1557684,107.4592779,97.86570362,99.17930224,-19.76195012,Male
656,89.96368376,94.43339385,94.11901315,96.56488963,-20.95111154,Male
657,90.8652126,97.92191244,96.04170045,97.28752091,-20.97354531,Male
658,110.2619712,104.251836,109.1182877,97.4229472,-17.36706853,Female
659,110.2532933,102.2302259,107.9143095,98.14202002,-15.31580425,Female
660,88.33430859,95.82895778,92.92281237,96.51548903,-25.88723373,Male
661,94.08069191,94.8641981,98.5496548,99.55972509,-20.84951439,Female
662,103.684259,100.3965809,97.94498372,104.7601764,-27.53749372,Male
663,95.43955142,104.251332,97.69524993,93.46670018,-22.57420206,Female
664,99.153068,102.2203605,92.75229258,100.3125803,-16.9473424,Female
665,88.48734559,99.62953017,95.07261586,96.30663664,-28.68133846,Male
666,100.7234946,93.99969725,101.0050833,98.49027921,-13.88292303,Male
667,112.6408808,103.7697512,102.3634872,102.4565847,-12.92871814,Female
668,92.22656841,98.09180087,100.9541696,94.79488621,-20.06155259,Male
669,93.75919289,95.55100825,103.2447839,99.08962067,-18.38825077,Male
670,104.1326637,98.17266555,98.79721461,104.6388021,-11.94782677,Male
671,93.80053006,102.9078045,94.73370122,99.6915803,-23.50163866,Male
672,108.3313255,102.6058394,102.5113378,101.4416202,-25.62200534,Female
673,107.4891692,105.0549827,97.96116517,101.3424563,-26.91294234,Female
674,108.9354341,99.48928338,109.6770388,102.7493634,-25.85110058,Female
675,96.51136469,102.8997775,91.08466245,102.5765351,-24.26848159,Female
676,89.88664949,102.0934043,88.25183978,106.0342374,-17.76852514,Male
677,94.04025505,96.52438074,96.3179863,94.90797559,-25.6610865,Female
678,103.1471706,103.873655,99.77652009,106.3452065,-21.64620385,Male
679,108.2523697,101.8233926,104.0152948,108.3906025,-19.07318904,Male
680,107.4361672,99.00940838,101.6818345,100.2247372,-27.73191921,Female
681,94.77869868,101.0640965,100.5700215,102.1515661,-11.48538609,Male
682,102.9442675,99.94169458,106.5285246,100.1919126,-12.15303343,Male
683,93.19462925,92.99644129,97.23655808,98.18850356,-30.82985464,Female
684,105.9775016,98.9570524,101.1796284,101.402492,-22.90441716,Female
685,91.89532984,102.1314045,98.26169429,95.14957804,-22.23927068,Male
686,85.05353758,91.06318746,101.2408942,97.25395591,-18.98548459,Male
687,93.45337006,105.9017143,105.781366,88.1351657,-27.03790162,Female
688,104.4860395,104.6509532,96.24409971,103.1246745,-22.25718042,Male
689,113.2191781,103.301535,100.9884627,103.4411786,-15.30123416,Female
690,93.80405867,100.2983023,95.57431935,92.61524775,-14.05297217,Female
691,96.93582862,95.35169619,112.8721366,94.84490553,-18.62429315,Female
692,90.04959963,96.35438669,96.28758038,100.4052742,-17.97889431,Male
693,102.8434621,100.963337,107.149504,95.58882831,-23.883392,Male
694,93.7596862,97.8189528,99.78835854,94.3210732,-22.65924009,Female
695,100.9301006,104.4941881,95.5217626,104.2949897,-13.02948944,Male
696,108.4580853,96.86365224,105.6292546,109.3962289,-19.60969394,Male
697,109.4825499,102.3526135,100.6921723,105.7055756,-24.09480548,Female
698,104.510186,100.7077403,104.1085133,103.3041593,-10.19395005,Male
699,91.47870938,97.8209391,100.1881497,99.5143497,-23.50909547,Male
700,99.00340642,100.8825817,103.2047946,98.92314833,-13.220384,Female
701,93.29815754,96.79310761,98.1751029,99.08687804,-16.51279374,Male
702,94.59794138,93.84302327,98.9546564,99.55681475,-17.7242416,Female
703,102.7650893,101.3594987,93.69446543,110.6296171,-21.86444526,Male
704,93.59858201,97.38055824,102.1868848,96.16685435,-14.68165999,Male
705,99.87304102,100.2976858,96.54994932,100.3702165,-29.8511885,Female
706,105.1140353,97.64934785,106.1232063,97.61706404,-25.93138245,Female
707,101.8801169,105.3084402,91.88970707,107.5351461,-21.46402058,Male
708,108.5526641,105.2801464,99.67475168,100.4914126,-19.06365845,Female
709,109.3221794,101.2750164,102.0971103,102.1127539,-19.38768825,Female
710,98.47937921,103.8433645,98.51699766,97.28643511,-21.72474903,Female
711,104.7046764,105.8328222,101.3802832,98.14842158,-21.75916932,Male
712,99.10079496,105.5376449,93.48326264,102.6198713,-17.18313765,Female
713,89.92665979,98.75452689,93.2264484,93.05864414,-23.97553107,Female
714,91.86871017,98.21979265,101.8245774,95.55525099,-33.14223599,Male
716,99.32050589,92.20093125,99.54392703,103.3642408,-19.97687197,Female
717,100.8406468,107.374516,101.007445,101.2389914,-14.82234303,Female
718,103.1552896,97.11935398,104.1929468,106.2200942,-14.11865985,Female
719,104.0007076,94.54988336,103.8061308,98.42845088,-21.75034863,Male
720,103.9209427,105.4026717,101.6544861,112.4138594,-20.36608085,Female
721,103.775873,97.82434071,100.4960589,99.66862448,-10.92878959,Female
722,91.84548774,103.7458482,96.90506082,103.2837888,-23.86165439,Male
723,94.60241563,96.06165718,99.9215234,95.427329,-20.78570288,Male
724,94.61667422,97.67796494,102.9010896,99.42581083,-17.08873128,Male
725,94.41580052,100.2899852,102.190983,94.59208982,-23.87109461,Male
726,94.38200533,96.03846242,103.8368023,98.07832412,-22.78373732,Male
727,105.2041083,104.5384825,98.22819301,102.4991434,-16.59650182,Female
728,103.1840342,99.16603866,106.5832027,105.7495548,-24.340447,Male
729,99.18343336,101.7685515,102.1494418,101.685634,-17.26469268,Male
730,97.1995274,99.20170073,102.1875299,95.82001752,-27.18760776,Male
731,106.9516938,105.7848303,104.5005746,97.23521105,-32.1090833,Female
732,102.0264399,98.64075775,99.38320521,100.1557504,-16.28165957,Female
733,92.91820501,98.51844332,98.65249731,105.3344865,-20.7971448,Male
734,98.5090975,96.21801114,95.75430684,106.4396902,-22.60976444,Male
735,107.4739977,100.2115391,102.6595275,102.9385339,-23.13052507,Female
736,100.1140479,100.7068562,99.36511399,98.11857997,-14.04626945,Female
737,94.45649302,100.608945,96.28740127,98.67171245,-26.51253445,Female
738,97.2939121,101.1943318,97.35288008,96.37796527,-14.24100552,Male
739,98.03996237,101.5778242,99.69381783,100.2560976,-26.23406325,Male
740,89.88867061,101.2740305,97.19435911,100.892004,-20.8270518,Male
741,101.2907688,95.92245513,99.22551919,98.58056828,-21.28825051,Female
742,99.85707261,92.31614515,101.6339915,102.3927286,-16.55768849,Male
743,91.04836215,97.25599559,94.32325143,108.1816004,-30.65869589,Male
744,99.62114529,97.52709508,95.80310082,99.54064544,-21.53835377,Female
745,99.9379466,101.1989758,102.2348075,95.0129215,-20.83130382,Male
746,94.83834378,97.52866259,100.7312325,104.9288121,-16.65389015,Male
747,99.73505574,102.6939181,99.95149112,96.9791882,-13.26592227,Female
748,90.50781262,105.096062,97.74811309,98.43352992,-25.89288324,Male
749,91.85389899,102.276171,97.69948375,93.90039325,-18.03856666,Female
750,95.14562575,93.50173197,101.4603839,92.21340192,-17.31304035,Female
751,103.0280548,90.49890776,94.91251168,103.7040598,-12.89765528,Female
752,99.95546764,102.7500445,102.2081212,103.1231408,-20.5317015,Female
753,98.54433166,98.79462422,94.17820181,103.4880096,-13.11801272,Female
754,99.1993907,100.8376585,105.9760162,93.12061394,-19.47912456,Male
755,100.9706497,94.18300638,102.6826174,106.1094505,-21.77003021,Male
756,102.9670798,101.689336,100.0520894,100.4613261,-16.92600237,Male
757,105.4817039,,103.6662422,102.0807101,-18.30011819,Female
758,98.34141869,99.16316921,102.2083301,95.59973283,-17.6927377,Male
759,101.16395,96.61555392,101.7051967,103.2593634,-13.97117397,Female
760,98.68310114,96.02118519,97.39291946,103.5852867,-21.71579475,Male
761,102.2103371,98.61481814,101.1036087,96.94925144,-21.42403934,Female
762,104.0946704,97.63735958,100.0481242,105.10662,-21.2220462,Male
763,104.5152859,97.97359897,103.9697872,103.4620925,-13.56516797,Female
764,102.6637907,99.59742486,101.5601092,96.65320641,-8.298333286,Male
765,104.8620551,101.3615421,100.2130827,101.4451966,-14.2132756,Male
766,118.4645611,97.83148124,108.3529415,98.13028178,-13.76957247,Female
767,104.4389844,100.5370019,112.9867365,108.271206,-9.386758378,Female
768,103.8094385,102.6132443,102.3305776,97.94782183,-23.42990088,Male
769,110.8630858,97.47243758,101.3026745,103.589972,-28.82169734,Female
770,102.9343241,103.0819175,106.0587801,102.6665185,-26.66219867,Male
771,98.73275995,97.29569317,102.5194033,105.0241528,-18.47357967,Female
772,92.33330636,95.86991023,100.0571578,94.05173996,-19.85993191,Male
773,93.0578006,98.66597414,97.39149516,100.6199757,-36.29555177,Male
774,100.2911322,96.61653772,100.0913228,95.73231226,-12.88826449,Female
775,107.9036226,101.2342446,105.6832334,100.0899883,-21.31853119,Female
776,94.22749285,103.9412,100.4925635,98.33662885,-20.34003656,Male
777,99.91227415,100.0585289,90.68354213,98.3386118,-17.56061294,Female
780,96.3639956,100.7509287,98.61804679,100.6648897,-27.8565797,Male
781,90.63577599,106.0344067,107.2901724,93.99318212,-24.24014772,Male
782,96.5297165,102.9370847,98.62308952,95.7239638,-13.79664998,Male
783,102.3319892,101.396305,103.5023421,94.25115723,-8.163434195,Female
